id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2482605,2023-02-03,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9059722,2023-01-13,33.0,0.333333333,33.0,39.0,0.0,1.0,1.0,0.846153846,1.0,0.0
JMAN_2351429,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18127929,2023-02-24,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2462717,2023-02-03,2.0,0.333333333,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9034076,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9034076,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9004072,2023-02-10,64.0,0.2,46.0,64.0,0.0,1.0,0.703125,0.71875,0.0,1.0
JMAN_18390619,2023-03-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2453359,2023-03-10,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10148809,2023-02-24,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9029612,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10715453,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449949,2023-01-20,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_16164717,2023-02-03,1.0,1.0,8.789672861828274,1.0,1.0,0.0,1.0,0.0,1.0,0.0
JMAN_9019742,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_16090733,2023-03-31,5.0,0.0,1.0,5.0,0.0,0.0,0.2,0.2,0.0,0.0
JMAN_9002159,2023-02-17,5.0,0.25,5.0,5.0,0.0,1.0,0.8,1.0,0.0,1.0
JMAN_2414128,2023-03-24,11.0,0.454545455,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2480262,2023-01-13,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9030043,2023-01-13,16.0,0.0,16.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028695,2023-03-31,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2438346,2023-03-17,11.0,0.1,10.0,11.0,0.0,0.0,0.909090909,0.909090909,0.0,0.0
JMAN_2466569,2023-03-31,21.0,0.111111111,18.0,21.0,0.0,1.0,0.857142857,0.857142857,0.0,0.0
JMAN_2463062,2023-03-31,9.0,0.0,8.0,9.0,0.0,1.0,0.888888889,0.888888889,0.0,0.0
JMAN_18839586,2023-03-17,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_15336980,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014349,2023-02-24,27.0,0.333333333,26.0,27.0,0.0,1.0,1.0,0.962962963,1.0,0.0
JMAN_2451881,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12581551,2023-01-13,2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0
JMAN_11272416,2023-02-24,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9357280,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2357251,2023-02-24,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2465581,2023-01-13,20.0,0.0,18.0,20.0,0.0,1.0,0.9,0.9,0.0,0.0
JMAN_9000240,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14142262,2023-01-13,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-01-27,11.0,0.090909091,11.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2462569,2023-01-27,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9662440,2023-02-24,18.0,0.076923077,16.0,18.0,1.0,0.0,0.722222222,0.888888889,0.0,1.0
JMAN_2483316,2023-01-27,7.0,0.571428571,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452556,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2462717,2023-03-03,2.0,0.333333333,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9036591,2023-03-17,12.0,0.0,5.0,12.0,0.0,0.0,0.416666667,0.416666667,0.0,0.0
JMAN_10148809,2023-03-24,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9016394,2023-03-31,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12791979,2023-02-03,3.0,0.0,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_2452905,2023-01-13,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9033523,2023-03-17,2.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028182,2023-03-03,50.0,0.12195122,41.0,50.0,0.0,1.0,0.82,0.82,0.0,0.0
JMAN_16090733,2023-03-03,5.0,0.0,1.0,5.0,0.0,0.0,0.2,0.2,0.0,0.0
JMAN_2451330,2023-01-20,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2451905,2023-01-20,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2453288,2023-03-10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457086,2023-01-20,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2467540,2023-01-27,8.0,0.5,2.0,8.0,0.0,0.0,0.25,0.25,0.0,0.0
JMAN_9014349,2023-03-17,27.0,0.541666667,26.0,27.0,0.0,1.0,0.888888889,0.962962963,0.0,1.0
JMAN_10281567,2023-03-31,6.0,0.0,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_2474309,2023-01-20,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9028556,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10489734,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18411228,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_15702888,2023-01-27,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_16079210,2023-03-17,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_15806097,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9007298,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18409944,2023-03-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9034141,2023-03-03,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478316,2023-01-20,18.0,0.388888889,17.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18409542,2023-03-17,8.0,0.0,8.789672861828274,8.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2456801,2023-01-06,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9026942,2023-02-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2393214,2023-02-24,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9019962,2023-01-06,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9164427,2023-03-03,31.0,0.129032258,31.0,31.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12537206,2023-02-17,7.0,0.666666667,6.0,7.0,0.0,0.0,0.857142857,0.857142857,0.0,0.0
JMAN_9003564,2023-01-06,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12472512,2023-03-31,5.0,0.0,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_2472417,2023-03-03,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11604060,2023-02-03,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_14459683,2023-03-03,18.0,0.117647059,18.0,18.0,0.0,1.0,0.944444444,1.0,0.0,1.0
JMAN_2481325,2023-01-06,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9071046,2023-01-06,8.0,0.142857143,7.0,8.0,0.0,1.0,0.875,0.875,0.0,0.0
JMAN_2468132,2023-02-03,6.0,0.0,6.0,10.0,0.0,1.0,1.0,0.6,1.0,0.0
JMAN_2471256,2023-03-31,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9034076,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9000101,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9603377,2023-01-20,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11201598,2023-03-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9035932,2023-01-13,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10355825,2023-02-24,2.0,1.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_18410392,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2464269,2023-03-10,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.666666667,1.0,0.0
JMAN_9056802,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9384676,2023-03-10,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2480393,2023-03-17,2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0
JMAN_9014565,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9311958,2023-03-24,16.0,0.0625,15.0,16.0,0.0,1.0,1.0,0.9375,1.0,0.0
JMAN_2450544,2023-03-10,4.0,0.5,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9031987,2023-01-13,38.0,0.368421053,38.0,38.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9036591,2023-03-03,12.0,0.0,5.0,12.0,0.0,0.0,0.416666667,0.416666667,0.0,0.0
JMAN_2473315,2023-02-10,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10575478,2023-01-06,24.0,0.0,24.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021088,2023-03-24,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9332838,2023-02-10,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457657,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2476200,2023-01-27,9.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2461723,2023-03-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9754365,2023-01-06,6.0,0.0,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_9004478,2023-02-03,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028996,2023-03-24,13.0,0.272727273,12.0,13.0,0.0,1.0,0.846153846,0.923076923,0.0,1.0
JMAN_11096413,2023-02-03,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448185,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11633303,2023-01-06,16.0,0.181818182,10.0,16.0,0.0,1.0,0.6875,0.625,1.0,0.0
JMAN_18411233,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2452473,2023-02-17,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9027650,2023-02-17,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410830,2023-02-10,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_10159761,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9071046,2023-03-24,8.0,0.5,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2450463,2023-02-10,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14142262,2023-01-27,3.0,0.666666667,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448716,2023-01-20,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021422,2023-02-17,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9029087,2023-03-31,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021732,2023-02-24,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9037279,2023-01-27,75.0,0.653333333,75.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021157,2023-01-06,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410409,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2436197,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11710046,2023-03-24,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9000101,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12382809,2023-02-03,8.0,0.0,7.0,8.0,0.0,0.0,0.75,0.875,0.0,1.0
JMAN_2464445,2023-01-13,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449227,2023-02-24,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9016383,2023-03-31,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9019294,2023-02-03,3.0,0.333333333,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2466490,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14674125,2023-01-27,8.0,0.125,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9003725,2023-01-06,5.0,0.25,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_9005538,2023-01-20,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2464578,2023-01-20,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11633303,2023-02-03,16.0,0.2,11.0,16.0,0.0,1.0,0.625,0.6875,0.0,1.0
JMAN_9585745,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481205,2023-01-06,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10473228,2023-02-17,48.0,0.0,45.0,46.0,0.0,1.0,0.979166667,0.97826087,1.0,0.0
JMAN_10909526,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2396226,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2262012,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9611076,2023-02-10,28.0,0.0,28.0,28.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12567490,2023-03-03,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2446468,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2375196,2023-03-24,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_127332,2023-02-24,33.0,0.095238095,21.0,23.0,0.0,1.0,0.636363636,0.913043478,0.0,1.0
JMAN_9173832,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9005295,2023-03-03,5.0,0.666666667,3.0,5.0,0.0,0.0,0.6,0.6,0.0,0.0
JMAN_2480410,2023-03-24,12.0,0.090909091,11.0,12.0,0.0,1.0,0.916666667,0.916666667,0.0,0.0
JMAN_18410404,2023-02-10,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409554,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2441230,2023-03-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18409554,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2351429,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2255243,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18127937,2023-01-27,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2235384,2023-02-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021826,2023-03-03,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479749,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12672269,2023-03-17,100.0,0.096153846,52.0,100.0,0.0,1.0,0.52,0.52,0.0,0.0
JMAN_10575478,2023-02-03,24.0,0.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2476991,2023-01-20,8.0,0.375,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2454576,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2454576,2023-03-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9182542,2023-01-13,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2459144,2023-02-17,18.0,0.058823529,16.0,18.0,0.0,1.0,0.944444444,0.888888889,1.0,0.0
JMAN_2457132,2023-01-06,53.0,0.288461539,53.0,53.0,0.0,1.0,0.981132075,1.0,0.0,1.0
JMAN_2473570,2023-01-20,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10243552,2023-03-31,8.0,0.25,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021938,2023-03-31,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14071267,2023-02-24,5.0,0.0,4.0,4.0,0.0,1.0,0.8,1.0,0.0,1.0
JMAN_2461772,2023-02-10,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2455695,2023-01-06,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_16087982,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,1.0,0.0,1.0,0.0
JMAN_2446956,2023-02-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9025908,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452370,2023-03-03,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478411,2023-01-06,2.0,1.0,1.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0
JMAN_2477792,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458306,2023-03-10,14.0,0.142857143,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10442134,2023-02-24,22.0,0.1,20.0,22.0,0.0,1.0,0.909090909,0.909090909,0.0,0.0
JMAN_9332838,2023-03-10,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9332838,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468511,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2466490,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481280,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021651,2023-03-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9038285,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10445041,2023-01-27,5.0,0.4,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2467880,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-03-03,12.0,0.083333333,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2325725,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2471638,2023-01-06,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2480410,2023-03-10,12.0,0.090909091,10.0,12.0,0.0,1.0,0.916666667,0.833333333,1.0,0.0
JMAN_2447191,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410832,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9000609,2023-03-10,4.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448001,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10575478,2023-03-17,24.0,0.0,24.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2468303,2023-03-03,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2476991,2023-02-17,8.0,0.428571429,8.0,8.0,0.0,1.0,0.875,1.0,0.0,1.0
JMAN_9075938,2023-01-06,21.0,0.095238095,21.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479556,2023-03-17,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9002897,2023-03-10,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2437713,2023-01-27,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9002599,2023-01-13,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478636,2023-03-24,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9001400,2023-03-17,6.0,0.5,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2481392,2023-02-10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410798,2023-02-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9018227,2023-03-10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9007825,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9441150,2023-03-17,5.0,0.25,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_2479438,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2477395,2023-02-10,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_9006660,2023-02-24,3.0,0.0,3.0,3.0,0.0,0.0,0.666666667,1.0,0.0,1.0
JMAN_14331200,2023-01-20,7.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18315630,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2447191,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9773302,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14567352,2023-02-17,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9020100,2023-01-06,15.0,0.2,14.0,15.0,0.0,1.0,1.0,0.933333333,1.0,0.0
JMAN_2483334,2023-03-03,11.0,0.2,10.0,10.0,0.0,1.0,0.909090909,1.0,0.0,1.0
JMAN_2476016,2023-02-24,8.0,0.375,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479290,2023-03-24,15.0,0.25,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18139241,2023-02-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9019580,2023-03-10,12.0,0.0,9.0,12.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_2471019,2023-03-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14624810,2023-01-13,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2449227,2023-02-17,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11018677,2023-02-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9019962,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2468303,2023-03-17,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2461549,2023-03-03,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10097075,2023-03-03,46.0,0.0,46.0,46.0,0.0,1.0,1.0,1.0,0.0,0.0
